benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,n_exceptions
Matbench-Gap,Knowledge Distillation,47,0.2299999999999999,10,199,0.2299999999999999,214.345,0
Matbench-Gap,Knowledge Distillation,48,0.4000000000000001,10,199,0.4000000000000001,217.758,0
Matbench-Gap,Knowledge Distillation,49,0.32,10,199,0.32,228.481,0
Matbench-Gap,Knowledge Distillation,50,0.3299999999999998,10,199,0.3299999999999998,237.926,0
Matbench-Gap,Knowledge Distillation,51,0.2200000000000002,10,199,0.2200000000000002,230.968,0
Matbench-Gap,Knowledge Distillation,52,0.02,10,199,0.02,237.47,0
Matbench-Gap,Knowledge Distillation,53,0.55,10,199,0.55,245.541,0
Matbench-Gap,Knowledge Distillation,54,0.07,10,199,0.07,251.6,0
Matbench-Gap,Knowledge Distillation,55,0.06,10,199,0.06,248.345,0
Matbench-Gap,Knowledge Distillation,56,0.05,10,199,0.05,250.678,0
Matbench-Gap,Knowledge Distillation,57,0.28,10,199,0.28,244.697,0
Matbench-Gap,Knowledge Distillation,58,0.1,10,199,0.1,245.457,0
Matbench-Gap,Knowledge Distillation,59,0.03,10,199,0.03,244.864,0
Matbench-Gap,Knowledge Distillation,60,0.4000000000000001,10,199,0.4000000000000001,244.495,0
Matbench-Gap,Knowledge Distillation,61,0.1,10,199,0.1,243.746,0
Matbench-Gap,MFGP,42,0.0,10,199,0.0,257.722,0
Matbench-Gap,MFGP,43,0.0299999999999998,10,199,0.0299999999999998,376.518,0
Matbench-Gap,MFGP,44,0.2299999999999999,10,199,0.2299999999999999,222.112,0
Matbench-Gap,MFGP,45,0.1199999999999998,10,199,0.1199999999999998,291.265,0
Matbench-Gap,MFGP,46,0.0,10,199,0.0,257.787,0
Matbench-Gap,MFGP,47,0.0499999999999998,10,199,0.0499999999999998,187.213,0
Matbench-Gap,MFGP,48,1.4,10,199,1.4,277.617,0
Matbench-Gap,MFGP,49,0.28,10,199,0.28,273.134,0
Matbench-Gap,MFGP,50,0.28,10,199,0.28,307.722,0
Matbench-Gap,MFGP,51,0.04,10,199,0.04,291.017,0
Matbench-Gap,MFGP,52,0.1,10,199,0.1,275.865,0
Matbench-Gap,MFGP,53,0.48,10,199,0.48,274.563,0
Matbench-Gap,MFGP,54,0.48,10,199,0.48,526.865,0
Matbench-Gap,MFGP,55,0.01,10,199,0.01,396.884,0
Matbench-Gap,MFGP,56,0.52,10,199,0.52,360.41,0
Matbench-Gap,MFGP,57,0.02,10,199,0.02,264.436,0
Matbench-Gap,MFGP,58,0.0,10,199,0.0,613.411,0
Matbench-Gap,MFGP,59,0.0399999999999998,10,199,0.0399999999999998,560.763,0
Matbench-Gap,MFGP,60,0.1999999999999999,10,199,0.1999999999999999,246.61,0
Matbench-Gap,MFGP,61,0.5800000000000001,10,199,0.5800000000000001,304.897,0
Matbench-Gap,Progressive,42,0.0499999999999998,10,199,0.0499999999999998,174.336,0
Matbench-Gap,Progressive,43,0.0299999999999998,10,199,0.0299999999999998,175.229,0
Matbench-Gap,Progressive,44,0.48,10,199,0.48,177.755,0
Matbench-Gap,Progressive,45,0.1600000000000001,10,199,0.1600000000000001,178.462,0
Matbench-Gap,Progressive,46,1.25,10,199,1.25,177.372,0
Matbench-Gap,Progressive,47,0.4000000000000001,10,199,0.4000000000000001,171.934,0
Matbench-Gap,Progressive,48,1.4,10,199,1.4,176.685,0
Matbench-Gap,Progressive,49,0.28,10,199,0.28,180.027,0
Matbench-Gap,Progressive,50,0.0299999999999998,10,199,0.0299999999999998,175.786,0
Matbench-Gap,Progressive,51,0.01,10,199,0.01,175.833,0
Matbench-Gap,Progressive,52,0.0499999999999998,10,199,0.0499999999999998,182.138,0
Matbench-Gap,Progressive,53,0.0399999999999998,10,199,0.0399999999999998,184.514,0
Matbench-Gap,Progressive,54,0.07,10,199,0.07,184.329,0
Matbench-Gap,Progressive,55,0.1,10,199,0.1,184.028,0
Matbench-Gap,Progressive,56,0.1,10,199,0.1,179.297,0
Matbench-Gap,Progressive,57,0.07,10,199,0.07,177.34,0
Matbench-Gap,Progressive,58,0.03,10,199,0.03,172.917,0
Matbench-Gap,Progressive,59,0.3500000000000001,10,199,0.3500000000000001,169.456,0
Matbench-Gap,Progressive,60,0.1500000000000001,10,199,0.1500000000000001,174.263,0
Matbench-Gap,Progressive,61,0.02,10,199,0.02,174.805,0
Matbench-Gap,Pseudo-Labeling,42,0.1,10,199,0.1,271.19,0
Matbench-Gap,Pseudo-Labeling,43,0.0,10,199,0.0,263.612,0
Matbench-Gap,Pseudo-Labeling,44,0.7799999999999999,10,199,0.7799999999999999,271.634,0
Matbench-Gap,Pseudo-Labeling,45,0.7200000000000002,10,199,0.7200000000000002,263.573,0
Matbench-Gap,Pseudo-Labeling,46,0.6000000000000001,10,199,0.6000000000000001,260.738,0
Matbench-Gap,Pseudo-Labeling,47,0.2299999999999999,10,199,0.2299999999999999,275.287,0
Matbench-Gap,Pseudo-Labeling,48,0.4000000000000001,10,199,0.4000000000000001,266.593,0
Matbench-Gap,Pseudo-Labeling,49,0.3,10,199,0.3,272.482,0
Matbench-Gap,Pseudo-Labeling,50,0.54,10,199,0.54,230.318,0
Matbench-Gap,Pseudo-Labeling,51,0.2299999999999999,10,199,0.2299999999999999,196.518,0
Matbench-Gap,Pseudo-Labeling,52,0.0299999999999998,10,199,0.0299999999999998,172.031,0
Matbench-Gap,Pseudo-Labeling,53,0.55,10,199,0.55,168.491,0
Matbench-Gap,Pseudo-Labeling,54,0.0499999999999998,10,199,0.0499999999999998,170.942,0
Matbench-Gap,Pseudo-Labeling,55,0.2199999999999999,10,199,0.2199999999999999,167.974,0
Matbench-Gap,Pseudo-Labeling,56,0.05,10,199,0.05,158.929,0
Matbench-Gap,Pseudo-Labeling,57,0.1099999999999998,10,199,0.1099999999999998,140.376,0
Matbench-Gap,Pseudo-Labeling,58,0.1,10,199,0.1,145.252,0
Matbench-Gap,Pseudo-Labeling,59,0.0399999999999998,10,199,0.0399999999999998,147.449,0
Matbench-Gap,Pseudo-Labeling,60,0.02,10,199,0.02,145.763,0
Matbench-Gap,Pseudo-Labeling,61,0.1,10,199,0.1,101.877,0
Matbench-Gap,Sequential,42,0.1500000000000001,10,199,0.1500000000000001,201.36,0
Matbench-Gap,Sequential,43,0.1500000000000001,10,199,0.1500000000000001,209.051,0
Matbench-Gap,Sequential,44,0.7799999999999999,10,199,0.7799999999999999,217.061,0
Matbench-Gap,Sequential,45,0.07,10,199,0.07,207.54,0
Matbench-Gap,Sequential,46,0.7499999999999999,10,199,0.7499999999999999,218.725,0
Matbench-Gap,Sequential,47,0.03,10,199,0.03,207.416,0
Matbench-Gap,Sequential,48,1.4,10,199,1.4,209.926,0
Matbench-Gap,Sequential,49,0.3500000000000001,10,199,0.3500000000000001,213.508,0
Matbench-Gap,Sequential,50,0.55,10,199,0.55,210.199,0
Matbench-Gap,Sequential,51,0.4500000000000002,10,199,0.4500000000000002,213.557,0
Matbench-Gap,Sequential,52,0.7799999999999999,10,199,0.7799999999999999,216.844,0
Matbench-Gap,Sequential,53,0.1,10,199,0.1,224.515,0
Matbench-Gap,Sequential,54,1.1,10,199,1.1,218.997,0
Matbench-Gap,Sequential,55,1.2999999999999998,10,199,1.2999999999999998,212.398,0
Matbench-Gap,Sequential,56,0.1100000000000001,10,199,0.1100000000000001,218.913,0
Matbench-Gap,Sequential,57,1.35,10,199,1.35,207.079,0
Matbench-Gap,Sequential,58,1.2000000000000002,10,199,1.2000000000000002,208.915,0
Matbench-Gap,Sequential,59,0.0399999999999998,10,199,0.0399999999999998,214.814,0
Matbench-Gap,Sequential,60,0.7800000000000002,10,199,0.7800000000000002,204.973,0
Matbench-Gap,Sequential,61,0.0399999999999998,10,199,0.0399999999999998,203.103,0
Matbench-Gap,Soft Parameter Sharing,42,0.0499999999999998,10,199,0.0499999999999998,292.781,0
Matbench-Gap,Soft Parameter Sharing,43,0.1,10,199,0.1,282.548,0
Matbench-Gap,Soft Parameter Sharing,44,0.8999999999999999,10,199,0.8999999999999999,290.33,0
Matbench-Gap,Soft Parameter Sharing,45,0.3999999999999999,10,199,0.3999999999999999,295.769,0
Matbench-Gap,Soft Parameter Sharing,46,0.3999999999999999,10,199,0.3999999999999999,308.465,0
Matbench-Gap,Soft Parameter Sharing,47,0.0299999999999998,10,199,0.0299999999999998,306.534,0
Matbench-Gap,Soft Parameter Sharing,48,0.1,10,199,0.1,310.111,0
Matbench-Gap,Soft Parameter Sharing,49,0.7800000000000002,10,199,0.7800000000000002,308.317,0
Matbench-Gap,Soft Parameter Sharing,50,0.4699999999999998,10,199,0.4699999999999998,305.181,0
Matbench-Gap,Soft Parameter Sharing,51,0.4500000000000002,10,199,0.4500000000000002,304.464,0
Matbench-Gap,Soft Parameter Sharing,52,0.7599999999999999,10,199,0.7599999999999999,280.36,0
Matbench-Gap,Soft Parameter Sharing,53,1.4,10,199,1.4,230.639,0
Matbench-Gap,Soft Parameter Sharing,54,0.54,10,199,0.54,201.477,0
Matbench-Gap,Soft Parameter Sharing,55,0.24,10,199,0.24,197.19,0
Matbench-Gap,Soft Parameter Sharing,56,1.4,10,199,1.4,201.145,0
Matbench-Gap,Soft Parameter Sharing,57,0.2000000000000001,10,199,0.2000000000000001,197.659,0
Matbench-Gap,Soft Parameter Sharing,58,0.1,10,199,0.1,170.003,0
Matbench-Gap,Soft Parameter Sharing,59,1.4,10,199,1.4,169.406,0
Matbench-Gap,Soft Parameter Sharing,60,0.7800000000000002,10,199,0.7800000000000002,169.777,0
Matbench-Gap,Soft Parameter Sharing,61,0.1,10,199,0.1,165.514,0
Matbench-Gap,Two-Stage Joint,42,0.1,10,199,0.1,330.152,0
Matbench-Gap,Two-Stage Joint,43,0.1500000000000001,10,199,0.1500000000000001,320.652,0
Matbench-Gap,Two-Stage Joint,44,0.01,10,199,0.01,332.15,0
Matbench-Gap,Two-Stage Joint,45,0.27,10,199,0.27,310.013,0
Matbench-Gap,Two-Stage Joint,46,0.3299999999999998,10,199,0.3299999999999998,308.977,0
Matbench-Gap,Two-Stage Joint,47,0.49,10,199,0.49,296.03,0
Matbench-Gap,Two-Stage Joint,48,1.4,10,199,1.4,301.687,0
Matbench-Gap,Two-Stage Joint,49,0.1899999999999999,10,199,0.1899999999999999,301.304,0
Matbench-Gap,Two-Stage Joint,50,0.55,10,199,0.55,299.431,0
Matbench-Gap,Two-Stage Joint,51,0.1,10,199,0.1,295.712,0
Matbench-Gap,Two-Stage Joint,52,1.16,10,199,1.16,312.156,0
Matbench-Gap,Two-Stage Joint,53,0.54,10,199,0.54,326.431,0
Matbench-Gap,Two-Stage Joint,54,0.0499999999999998,10,199,0.0499999999999998,328.039,0
Matbench-Gap,Two-Stage Joint,55,1.4,10,199,1.4,343.763,0
Matbench-Gap,Two-Stage Joint,56,0.1999999999999999,10,199,0.1999999999999999,355.21,0
Matbench-Gap,Two-Stage Joint,57,1.4,10,199,1.4,353.243,0
Matbench-Gap,Two-Stage Joint,58,0.9700000000000002,10,199,0.9700000000000002,350.436,0
Matbench-Gap,Two-Stage Joint,59,0.3299999999999998,10,199,0.3299999999999998,359.709,0
Matbench-Gap,Two-Stage Joint,60,0.07,10,199,0.07,342.085,0
Matbench-Gap,Two-Stage Joint,61,0.5,10,199,0.5,330.756,0
Park-Fav,Adapter,42,1.087312731383618e-07,23,234,1.087312731383618e-07,299.055,0
Park-Fav,Adapter,43,1.087312731383618e-07,23,234,1.087312731383618e-07,291.539,0
Park-Fav,Adapter,44,1.087312731383618e-07,23,234,1.087312731383618e-07,303.564,0
Park-Fav,Adapter,45,1.087312731383618e-07,23,234,1.087312731383618e-07,311.531,0
Park-Fav,Adapter,46,1.087312731383618e-07,23,234,1.087312731383618e-07,309.31,0
Park-Fav,Adapter,47,1.087312731383618e-07,23,234,1.087312731383618e-07,317.664,0
Park-Fav,Adapter,48,1.087312731383618e-07,23,234,1.087312731383618e-07,308.793,0
Park-Fav,Adapter,49,1.087312731383618e-07,23,234,1.087312731383618e-07,308.224,0
Park-Fav,Adapter,50,1.087312731383618e-07,22,235,1.087312731383618e-07,300.02,0
Park-Fav,Adapter,51,1.087312731383618e-07,23,234,1.087312731383618e-07,305.36,0
Park-Fav,Adapter,52,1.087312731383618e-07,23,234,1.087312731383618e-07,308.798,0
Park-Fav,Adapter,53,1.087312731383618e-07,23,234,1.087312731383618e-07,314.26,0
Park-Fav,Adapter,54,1.087312731383618e-07,23,234,1.087312731383618e-07,315.534,0
Park-Fav,Adapter,55,1.087312731383618e-07,23,234,1.087312731383618e-07,299.555,0
Park-Fav,Adapter,56,1.087312731383618e-07,23,234,1.087312731383618e-07,276.118,0
Park-Fav,Adapter,57,1.087312731383618e-07,23,234,1.087312731383618e-07,277.758,0
Park-Fav,Adapter,58,1.087312731383618e-07,23,234,1.087312731383618e-07,277.377,0
Park-Fav,Adapter,59,1.087312731383618e-07,23,234,1.087312731383618e-07,272.218,0
Park-Fav,Adapter,60,1.087312731383618e-07,23,234,1.087312731383618e-07,277.545,0
Park-Fav,Adapter,61,1.087312731383618e-07,23,234,1.087312731383618e-07,299.541,0
Park-Fav,Curriculum,42,1.087312731383618e-07,23,234,1.087312731383618e-07,355.919,0
Park-Fav,Curriculum,43,1.087312731383618e-07,23,234,1.087312731383618e-07,348.673,0
Park-Fav,Curriculum,44,1.087312731383618e-07,23,234,1.087312731383618e-07,343.057,0
Park-Fav,Curriculum,45,1.087312731383618e-07,23,234,1.087312731383618e-07,336.009,0
Park-Fav,Curriculum,46,1.087312731383618e-07,23,234,1.087312731383618e-07,336.165,0
Park-Fav,Curriculum,47,1.087312731383618e-07,23,234,1.087312731383618e-07,342.223,0
Park-Fav,Curriculum,48,1.087312731383618e-07,23,234,1.087312731383618e-07,344.905,0
Park-Fav,Curriculum,49,1.087312731383618e-07,23,234,1.087312731383618e-07,348.709,0
Park-Fav,Curriculum,50,1.087312731383618e-07,22,235,1.087312731383618e-07,351.519,0
Park-Fav,Curriculum,51,1.087312731383618e-07,23,234,1.087312731383618e-07,361.886,0
Park-Fav,Curriculum,52,1.087312731383618e-07,23,234,1.087312731383618e-07,365.455,0
Park-Fav,Curriculum,53,1.087312731383618e-07,23,234,1.087312731383618e-07,361.864,0
Park-Fav,Curriculum,54,1.087312731383618e-07,23,234,1.087312731383618e-07,367.064,0
Park-Fav,Curriculum,55,1.087312731383618e-07,23,234,1.087312731383618e-07,355.478,0
Park-Fav,Curriculum,56,1.087312731383618e-07,23,234,1.087312731383618e-07,360.546,0
Park-Fav,Curriculum,57,1.087312731383618e-07,23,234,1.087312731383618e-07,367.237,0
Park-Fav,Curriculum,58,1.087312731383618e-07,23,234,1.087312731383618e-07,367.247,0
Park-Fav,Curriculum,59,1.087312731383618e-07,23,234,1.087312731383618e-07,355.248,0
Park-Fav,Curriculum,60,1.087312731383618e-07,23,234,1.087312731383618e-07,361.394,0
Park-Fav,Curriculum,61,1.087312731383618e-07,23,234,1.087312731383618e-07,358.605,0
Park-Fav,DNGO-Gradient,42,1.087312731383618e-07,23,234,1.087312731383618e-07,445.693,0
Park-Fav,DNGO-Gradient,43,1.087312731383618e-07,23,234,1.087312731383618e-07,416.901,0
Park-Fav,DNGO-Gradient,44,1.087312731383618e-07,23,234,1.087312731383618e-07,437.127,0
Park-Fav,DNGO-Gradient,45,1.087312731383618e-07,23,234,1.087312731383618e-07,451.372,0
Park-Fav,DNGO-Gradient,46,1.087312731383618e-07,23,234,1.087312731383618e-07,442.352,0
Park-Fav,DNGO-Gradient,47,1.087312731383618e-07,23,234,1.087312731383618e-07,469.112,0
Park-Fav,DNGO-Gradient,48,1.087312731383618e-07,23,234,1.087312731383618e-07,497.437,0
Park-Fav,DNGO-Gradient,49,1.087312731383618e-07,23,234,1.087312731383618e-07,467.281,0
Park-Fav,DNGO-Gradient,50,1.087312731383618e-07,22,235,1.087312731383618e-07,469.209,0
Park-Fav,DNGO-Gradient,51,1.087312731383618e-07,23,234,1.087312731383618e-07,458.722,0
Park-Fav,DNGO-Gradient,52,1.087312731383618e-07,23,234,1.087312731383618e-07,473.395,0
Park-Fav,DNGO-Gradient,53,1.087312731383618e-07,23,234,1.087312731383618e-07,455.367,0
Park-Fav,DNGO-Gradient,54,1.087312731383618e-07,23,234,1.087312731383618e-07,460.27,0
Park-Fav,DNGO-Gradient,55,1.087312731383618e-07,23,234,1.087312731383618e-07,466.93,0
Park-Fav,DNGO-Gradient,56,1.087312731383618e-07,23,234,1.087312731383618e-07,455.34,0
Park-Fav,DNGO-Gradient,57,1.087312731383618e-07,23,234,1.087312731383618e-07,447.648,0
Park-Fav,DNGO-Gradient,58,1.087312731383618e-07,23,234,1.087312731383618e-07,462.002,0
Park-Fav,DNGO-Gradient,59,1.087312731383618e-07,23,234,1.087312731383618e-07,459.893,0
Park-Fav,DNGO-Gradient,60,1.087312731383618e-07,23,234,1.087312731383618e-07,439.738,0
Park-Fav,DNGO-Gradient,61,1.087312731383618e-07,23,234,1.087312731383618e-07,414.211,0
Park-Fav,DNGO-Joint,42,1.087312731383618e-07,23,234,1.087312731383618e-07,399.65,0
Park-Fav,DNGO-Joint,43,1.087312731383618e-07,23,234,1.087312731383618e-07,403.979,0
Park-Fav,DNGO-Joint,44,1.087312731383618e-07,23,234,1.087312731383618e-07,399.463,0
Park-Fav,DNGO-Joint,45,1.087312731383618e-07,23,234,1.087312731383618e-07,398.136,0
Park-Fav,DNGO-Joint,46,1.087312731383618e-07,23,234,1.087312731383618e-07,398.935,0
Park-Fav,DNGO-Joint,47,1.087312731383618e-07,23,234,1.087312731383618e-07,439.662,0
Park-Fav,DNGO-Joint,48,1.087312731383618e-07,23,234,1.087312731383618e-07,425.997,0
Park-Fav,DNGO-Joint,49,1.087312731383618e-07,23,234,1.087312731383618e-07,441.227,0
Park-Fav,DNGO-Joint,50,1.087312731383618e-07,22,235,1.087312731383618e-07,432.47,0
Park-Fav,DNGO-Joint,51,1.087312731383618e-07,23,234,1.087312731383618e-07,426.951,0
Park-Fav,DNGO-Joint,52,1.087312731383618e-07,23,234,1.087312731383618e-07,425.607,0
Park-Fav,DNGO-Joint,53,1.087312731383618e-07,23,234,1.087312731383618e-07,426.347,0
Park-Fav,DNGO-Joint,54,1.087312731383618e-07,23,234,1.087312731383618e-07,437.962,0
Park-Fav,DNGO-Joint,55,1.087312731383618e-07,23,234,1.087312731383618e-07,424.842,0
Park-Fav,DNGO-Joint,56,1.087312731383618e-07,23,234,1.087312731383618e-07,422.519,0
Park-Fav,DNGO-Joint,57,1.087312731383618e-07,23,234,1.087312731383618e-07,435.667,0
Park-Fav,DNGO-Joint,58,1.087312731383618e-07,23,234,1.087312731383618e-07,434.539,0
Park-Fav,DNGO-Joint,59,1.087312731383618e-07,23,234,1.087312731383618e-07,419.416,0
Park-Fav,DNGO-Joint,60,1.087312731383618e-07,23,234,1.087312731383618e-07,420.777,0
Park-Fav,DNGO-Joint,61,1.087312731383618e-07,23,234,1.087312731383618e-07,426.572,0
Park-Fav,Domain Adaptation (MMD),42,1.087312731383618e-07,23,234,1.087312731383618e-07,556.708,0
Park-Fav,Domain Adaptation (MMD),43,1.087312731383618e-07,23,234,1.087312731383618e-07,549.968,0
Park-Fav,Domain Adaptation (MMD),44,1.087312731383618e-07,23,234,1.087312731383618e-07,541.975,0
Park-Fav,Domain Adaptation (MMD),45,1.087312731383618e-07,23,234,1.087312731383618e-07,553.782,0
Park-Fav,Domain Adaptation (MMD),46,1.087312731383618e-07,23,234,1.087312731383618e-07,545.55,0
Park-Fav,Domain Adaptation (MMD),47,1.087312731383618e-07,23,234,1.087312731383618e-07,549.829,0
Park-Fav,Domain Adaptation (MMD),48,1.087312731383618e-07,23,234,1.087312731383618e-07,531.876,0
Park-Fav,Domain Adaptation (MMD),49,1.087312731383618e-07,23,234,1.087312731383618e-07,539.069,0
Park-Fav,Domain Adaptation (MMD),50,1.087312731383618e-07,22,235,1.087312731383618e-07,492.373,0
Park-Fav,Domain Adaptation (MMD),51,1.087312731383618e-07,23,234,1.087312731383618e-07,499.671,0
Park-Fav,Domain Adaptation (MMD),52,1.087312731383618e-07,23,234,1.087312731383618e-07,523.245,0
Park-Fav,Domain Adaptation (MMD),53,1.087312731383618e-07,23,234,1.087312731383618e-07,516.16,0
Park-Fav,Domain Adaptation (MMD),54,1.087312731383618e-07,23,234,1.087312731383618e-07,503.031,0
Park-Fav,Domain Adaptation (MMD),55,1.087312731383618e-07,23,234,1.087312731383618e-07,507.356,0
Park-Fav,Domain Adaptation (MMD),56,1.087312731383618e-07,23,234,1.087312731383618e-07,504.113,0
Park-Fav,Domain Adaptation (MMD),57,1.087312731383618e-07,23,234,1.087312731383618e-07,509.03,0
Park-Fav,Domain Adaptation (MMD),58,1.087312731383618e-07,23,234,1.087312731383618e-07,454.548,0
Park-Fav,Domain Adaptation (MMD),59,1.087312731383618e-07,23,234,1.087312731383618e-07,450.511,0
Park-Fav,Domain Adaptation (MMD),60,1.087312731383618e-07,23,234,1.087312731383618e-07,445.916,0
Park-Fav,Domain Adaptation (MMD),61,1.087312731383618e-07,23,234,1.087312731383618e-07,477.667,0
Park-Fav,Knowledge Distillation,42,1.087312731383618e-07,23,234,1.087312731383618e-07,319.189,0
Park-Fav,Knowledge Distillation,43,1.087312731383618e-07,23,234,1.087312731383618e-07,327.5,0
Park-Fav,Knowledge Distillation,44,1.087312731383618e-07,23,234,1.087312731383618e-07,316.19,0
Park-Fav,Knowledge Distillation,45,1.087312731383618e-07,23,234,1.087312731383618e-07,323.655,0
Park-Fav,Knowledge Distillation,46,1.087312731383618e-07,23,234,1.087312731383618e-07,317.29,0
Park-Fav,Knowledge Distillation,47,1.087312731383618e-07,23,234,1.087312731383618e-07,313.289,0
Park-Fav,Knowledge Distillation,48,1.087312731383618e-07,23,234,1.087312731383618e-07,321.859,0
Park-Fav,Knowledge Distillation,49,1.087312731383618e-07,23,234,1.087312731383618e-07,325.814,0
Park-Fav,Knowledge Distillation,50,1.087312731383618e-07,22,235,1.087312731383618e-07,330.783,0
Park-Fav,Knowledge Distillation,51,1.087312731383618e-07,23,234,1.087312731383618e-07,332.942,0
Park-Fav,Knowledge Distillation,52,1.087312731383618e-07,23,234,1.087312731383618e-07,317.976,0
Park-Fav,Knowledge Distillation,53,1.087312731383618e-07,23,234,1.087312731383618e-07,321.794,0
Park-Fav,Knowledge Distillation,54,1.087312731383618e-07,23,234,1.087312731383618e-07,312.788,0
Park-Fav,Knowledge Distillation,55,1.087312731383618e-07,23,234,1.087312731383618e-07,319.908,0
Park-Fav,Knowledge Distillation,56,1.087312731383618e-07,23,234,1.087312731383618e-07,323.397,0
Park-Fav,Knowledge Distillation,57,1.087312731383618e-07,23,234,1.087312731383618e-07,319.727,0
Park-Fav,Knowledge Distillation,58,1.087312731383618e-07,23,234,1.087312731383618e-07,323.174,0
Park-Fav,Knowledge Distillation,59,1.087312731383618e-07,23,234,1.087312731383618e-07,322.21,0
Park-Fav,Knowledge Distillation,60,1.087312731383618e-07,23,234,1.087312731383618e-07,313.409,0
Park-Fav,Knowledge Distillation,61,1.087312731383618e-07,23,234,1.087312731383618e-07,314.884,0
Park-Fav,MFGP,42,1.087312731383618e-07,23,234,1.087312731383618e-07,1157.98,0
Park-Fav,MFGP,43,1.087312731383618e-07,23,234,1.087312731383618e-07,1099.804,0
Park-Fav,MFGP,44,1.087312731383618e-07,22,235,1.087312731383618e-07,1299.009,0
Park-Fav,MFGP,45,1.087312731383618e-07,23,234,1.087312731383618e-07,966.038,0
Park-Fav,MFGP,46,1.087312731383618e-07,23,234,1.087312731383618e-07,984.278,0
Park-Fav,MFGP,47,1.087312731383618e-07,23,234,1.087312731383618e-07,874.006,0
Park-Fav,MFGP,48,1.087312731383618e-07,23,234,1.087312731383618e-07,1037.034,0
Park-Fav,MFGP,49,1.087312731383618e-07,22,235,1.087312731383618e-07,829.019,0
Park-Fav,MFGP,50,1.087312731383618e-07,22,235,1.087312731383618e-07,788.4,0
Park-Fav,MFGP,51,1.087312731383618e-07,23,234,1.087312731383618e-07,894.159,0
Park-Fav,MFGP,52,1.087312731383618e-07,23,234,1.087312731383618e-07,1051.713,0
Park-Fav,MFGP,53,1.087312731383618e-07,23,234,1.087312731383618e-07,820.673,0
Park-Fav,MFGP,54,1.087312731383618e-07,23,234,1.087312731383618e-07,984.826,0
Park-Fav,MFGP,55,1.087312731383618e-07,23,234,1.087312731383618e-07,1152.821,0
Park-Fav,MFGP,56,1.087312731383618e-07,23,234,1.087312731383618e-07,1282.029,0
Park-Fav,MFGP,57,1.087312731383618e-07,23,234,1.087312731383618e-07,1008.234,0
Park-Fav,MFGP,58,1.087312731383618e-07,23,234,1.087312731383618e-07,894.343,0
Park-Fav,MFGP,59,1.087312731383618e-07,23,234,1.087312731383618e-07,934.509,0
Park-Fav,MFGP,60,1.087312731383618e-07,23,234,1.087312731383618e-07,896.538,0
Park-Fav,MFGP,61,1.087312731383618e-07,23,234,1.087312731383618e-07,792.985,0
Park-Fav,Progressive,42,1.087312731383618e-07,23,234,1.087312731383618e-07,251.075,0
Park-Fav,Progressive,43,1.087312731383618e-07,23,234,1.087312731383618e-07,239.324,0
Park-Fav,Progressive,44,1.087312731383618e-07,23,234,1.087312731383618e-07,241.718,0
Park-Fav,Progressive,45,1.087312731383618e-07,23,234,1.087312731383618e-07,239.041,0
Park-Fav,Progressive,46,1.087312731383618e-07,23,234,1.087312731383618e-07,228.869,0
Park-Fav,Progressive,47,1.087312731383618e-07,23,234,1.087312731383618e-07,233.006,0
Park-Fav,Progressive,48,1.087312731383618e-07,23,234,1.087312731383618e-07,231.083,0
Park-Fav,Progressive,49,1.087312731383618e-07,23,234,1.087312731383618e-07,231.333,0
Park-Fav,Progressive,50,1.087312731383618e-07,22,235,1.087312731383618e-07,234.434,0
Park-Fav,Progressive,51,1.087312731383618e-07,23,234,1.087312731383618e-07,233.014,0
Park-Fav,Progressive,52,1.087312731383618e-07,23,234,1.087312731383618e-07,236.024,0
Park-Fav,Progressive,53,1.087312731383618e-07,23,234,1.087312731383618e-07,240.158,0
Park-Fav,Progressive,54,1.087312731383618e-07,23,234,1.087312731383618e-07,248.057,0
Park-Fav,Progressive,55,1.087312731383618e-07,23,234,1.087312731383618e-07,247.606,0
Park-Fav,Progressive,56,1.087312731383618e-07,23,234,1.087312731383618e-07,242.958,0
Park-Fav,Progressive,57,1.087312731383618e-07,23,234,1.087312731383618e-07,249.548,0
Park-Fav,Progressive,58,1.087312731383618e-07,23,234,1.087312731383618e-07,247.413,0
Park-Fav,Progressive,59,1.087312731383618e-07,23,234,1.087312731383618e-07,251.171,0
Park-Fav,Progressive,60,1.087312731383618e-07,23,234,1.087312731383618e-07,252.487,0
Park-Fav,Progressive,61,1.087312731383618e-07,23,234,1.087312731383618e-07,253.391,0
Park-Fav,Pseudo-Labeling,42,1.087312731383618e-07,23,234,1.087312731383618e-07,336.577,0
Park-Fav,Pseudo-Labeling,43,1.087312731383618e-07,23,234,1.087312731383618e-07,330.083,0
Park-Fav,Pseudo-Labeling,44,1.087312731383618e-07,23,234,1.087312731383618e-07,333.226,0
Park-Fav,Pseudo-Labeling,45,1.087312731383618e-07,23,234,1.087312731383618e-07,323.47,0
Park-Fav,Pseudo-Labeling,46,1.087312731383618e-07,23,234,1.087312731383618e-07,328.327,0
Park-Fav,Pseudo-Labeling,47,1.087312731383618e-07,23,234,1.087312731383618e-07,322.76,0
Park-Fav,Pseudo-Labeling,48,1.087312731383618e-07,23,234,1.087312731383618e-07,305.327,0
Park-Fav,Pseudo-Labeling,49,1.087312731383618e-07,23,234,1.087312731383618e-07,308.138,0
Park-Fav,Pseudo-Labeling,50,1.087312731383618e-07,22,235,1.087312731383618e-07,318.511,0
