benchmark,model,seed,budget,regret
Park-Unfav,DNGOJoint,44,39.0,0.0
Park-Unfav,DNGOJoint,44,39.5,0.0
Park-Unfav,DNGOJoint,44,40.5,0.0
Park-Unfav,DNGOJoint,44,41.0,0.0
Park-Unfav,DNGOJoint,44,41.5,0.0
Park-Unfav,DNGOJoint,44,42.5,0.0
Park-Unfav,DNGOJoint,44,43.0,0.0
Park-Unfav,DNGOJoint,44,43.5,0.0
Park-Unfav,DNGOJoint,44,44.5,0.0
Park-Unfav,DNGOJoint,44,45.0,0.0
Park-Unfav,DNGOJoint,44,45.5,0.0
Park-Unfav,DNGOJoint,44,46.5,0.0
Park-Unfav,DNGOJoint,44,47.0,0.0
Park-Unfav,DNGOJoint,44,47.5,0.0
Park-Unfav,DNGOJoint,44,48.5,0.0
Park-Unfav,DNGOJoint,44,49.0,0.0
Park-Unfav,DNGOJoint,44,49.5,0.0
Park-Unfav,DNGOJoint,44,50.0,0.0
Park-Unfav,DNGOJoint,45,4.5,2.718310668789542
Park-Unfav,DNGOJoint,45,5.0,2.718310668789542
Park-Unfav,DNGOJoint,45,5.5,2.718310668789542
Park-Unfav,DNGOJoint,45,6.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,7.0,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,7.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,8.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,9.0,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,9.5,1.5057208218636944e-07
Park-Unfav,DNGOJoint,45,10.5,0.0
Park-Unfav,DNGOJoint,45,11.0,0.0
Park-Unfav,DNGOJoint,45,11.5,0.0
Park-Unfav,DNGOJoint,45,12.5,0.0
Park-Unfav,DNGOJoint,45,13.0,0.0
Park-Unfav,DNGOJoint,45,13.5,0.0
Park-Unfav,DNGOJoint,45,14.5,0.0
Park-Unfav,DNGOJoint,45,15.0,0.0
Park-Unfav,DNGOJoint,45,15.5,0.0
Park-Unfav,DNGOJoint,45,16.5,0.0
Park-Unfav,DNGOJoint,45,17.0,0.0
Park-Unfav,DNGOJoint,45,17.5,0.0
Park-Unfav,DNGOJoint,45,18.5,0.0
Park-Unfav,DNGOJoint,45,19.0,0.0
Park-Unfav,DNGOJoint,45,19.5,0.0
Park-Unfav,DNGOJoint,45,20.5,0.0
Park-Unfav,DNGOJoint,45,21.0,0.0
Park-Unfav,DNGOJoint,45,21.5,0.0
Park-Unfav,DNGOJoint,45,22.5,0.0
Park-Unfav,DNGOJoint,45,23.0,0.0
Park-Unfav,DNGOJoint,45,23.5,0.0
Park-Unfav,DNGOJoint,45,24.5,0.0
Park-Unfav,DNGOJoint,45,25.0,0.0
Park-Unfav,DNGOJoint,45,25.5,0.0
Park-Unfav,DNGOJoint,45,26.5,0.0
Park-Unfav,DNGOJoint,45,27.0,0.0
Park-Unfav,DNGOJoint,45,27.5,0.0
Park-Unfav,DNGOJoint,45,28.5,0.0
Park-Unfav,DNGOJoint,45,29.0,0.0
Park-Unfav,DNGOJoint,45,29.5,0.0
Park-Unfav,DNGOJoint,45,30.5,0.0
Park-Unfav,DNGOJoint,45,31.0,0.0
Park-Unfav,DNGOJoint,45,31.5,0.0
Park-Unfav,DNGOJoint,45,32.5,0.0
Park-Unfav,DNGOJoint,45,33.0,0.0
Park-Unfav,DNGOJoint,45,33.5,0.0
Park-Unfav,DNGOJoint,45,34.5,0.0
Park-Unfav,DNGOJoint,45,35.0,0.0
Park-Unfav,DNGOJoint,45,35.5,0.0
Park-Unfav,DNGOJoint,45,36.5,0.0
Park-Unfav,DNGOJoint,45,37.0,0.0
Park-Unfav,DNGOJoint,45,37.5,0.0
Park-Unfav,DNGOJoint,45,38.5,0.0
Park-Unfav,DNGOJoint,45,39.0,0.0
Park-Unfav,DNGOJoint,45,39.5,0.0
Park-Unfav,DNGOJoint,45,40.5,0.0
Park-Unfav,DNGOJoint,45,41.0,0.0
Park-Unfav,DNGOJoint,45,41.5,0.0
Park-Unfav,DNGOJoint,45,42.5,0.0
Park-Unfav,DNGOJoint,45,43.0,0.0
Park-Unfav,DNGOJoint,45,43.5,0.0
Park-Unfav,DNGOJoint,45,44.5,0.0
Park-Unfav,DNGOJoint,45,45.0,0.0
Park-Unfav,DNGOJoint,45,45.5,0.0
Park-Unfav,DNGOJoint,45,46.5,0.0
Park-Unfav,DNGOJoint,45,47.0,0.0
Park-Unfav,DNGOJoint,45,47.5,0.0
Park-Unfav,DNGOJoint,45,48.5,0.0
Park-Unfav,DNGOJoint,45,49.0,0.0
Park-Unfav,DNGOJoint,45,49.5,0.0
Park-Unfav,DNGOJoint,45,50.0,0.0
Park-Unfav,DNGOJoint,46,4.5,11.373127202604907
Park-Unfav,DNGOJoint,46,5.0,11.373127202604907
Park-Unfav,DNGOJoint,46,5.5,11.373127202604907
Park-Unfav,DNGOJoint,46,6.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,7.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,7.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,8.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,9.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,9.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,10.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,11.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,11.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,12.5,4.999999975e-09
Park-Unfav,DNGOJoint,46,13.0,4.999999975e-09
Park-Unfav,DNGOJoint,46,13.5,4.999999975e-09
