benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
HOPV15,Pseudo-Labeling,47,1.5999999999999996,15,149,-8.6,88.665,1.7562659591961214,2.0557239348165584,0.08605263157894738,2.35993523432851,2.591888125136615,76
HOPV15,Pseudo-Labeling,46,3.1999999999999993,15,149,-7.0,97.632,1.9591035328339457,2.1504523012936714,0.09552631578947371,2.5524462533427044,2.3987238646405324,76
HOPV15,Pseudo-Labeling,49,3.5299999999999994,15,149,-6.67,94.114,1.5952547022372967,2.063000065242123,0.15078947368421056,2.5937196761929693,2.420831640789498,76
HOPV15,Pseudo-Labeling,48,2.999999999999999,15,149,-7.2,101.335,1.8146734952031816,2.112246330568061,0.09684210526315791,2.576402442373102,2.462324045661464,76
HOPV15,Pseudo-Labeling,51,3.499999999999999,15,149,-6.7,98.913,1.9062045884398366,2.135158707001203,0.10000000000000002,2.5610912205209813,2.4013126180526165,76
HOPV15,Adapter,42,1.5999999999999996,15,149,-8.6,88.146,1.7224629437220962,2.1002851705358467,0.11710526315789478,2.622063909085501,2.806894374355682,76
HOPV15,Adapter,43,3.2799999999999994,15,149,-6.92,89.459,1.6529793799073198,2.0526873954279843,0.11000000000000003,2.500356803403231,2.693671648033251,76
HOPV15,Adapter,44,1.5999999999999996,15,149,-8.6,89.452,1.946919971155017,2.1569514902374936,0.08131578947368422,2.608743936659304,2.910912977349633,76
HOPV15,Adapter,45,0.0,15,149,-10.2,93.909,1.788498089247503,2.121651530463961,0.11526315789473687,2.637261612270167,3.9379616284101644,76
HOPV15,Adapter,46,3.2799999999999994,15,149,-6.92,89.387,1.8226691885011055,2.1202868550383864,0.10789473684210527,2.5991411424230098,3.2236284750047677,76
HOPV15,Adapter,47,4.319999999999999,15,149,-5.88,93.391,1.7272094681105685,2.0745788300308496,0.10263157894736845,2.4986397990519786,2.475606894098688,76
HOPV15,Adapter,48,4.039999999999999,15,149,-6.16,89.171,1.7533592984479975,2.0820987912681526,0.09973684210526318,2.5048661504003777,2.4855331953598143,76
HOPV15,Adapter,49,2.799999999999999,15,149,-7.4,85.836,1.7542719945049432,2.103364138713008,0.11526315789473685,2.59233440770295,2.9107418883776637,76
HOPV15,Adapter,51,3.2799999999999994,15,149,-6.92,83.114,1.937756110814713,2.131064642609693,0.09210526315789476,2.489582373002065,2.4709258154060927,76
HOPV15,Adapter,50,0.0,15,149,-10.2,96.541,1.7755037126733924,2.1135793493615824,0.11710526315789475,2.6401898134017125,3.5217099869555044,76
Matbench-Gap,MFGP,42,0.0,10,199,0.0,118.972,0.5768256284138976,1.3544862313603494,0.15815168897386872,0.3271565175870288,0.8210813772049397,3138
Matbench-Gap,MFGP,44,0.2299999999999999,10,199,0.2299999999999999,151.854,0.5866051995742729,1.3553028837868422,0.18201402166985337,0.3359523101777386,0.8442295180393194,3138
Matbench-Gap,MFGP,47,0.0499999999999998,10,199,0.0499999999999998,137.519,0.5641787929968526,1.472846052960513,0.1451115360101976,0.3013259016204059,0.8014424003860154,3138
Matbench-Gap,MFGP,43,0.0299999999999998,10,199,0.0299999999999998,236.954,0.580085100115677,0.9124515875852126,0.1464308476736775,0.48413975753115845,0.825944065743194,3138
