benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
HOPV15,Sparse MFGP,44,2.999999999999999,15,149,-7.2,2968.217,29.9,1.959573301853235,2.1632880990366434,0.07157894736842105,1.4773811101913452,2.3762491789190157,76
Matbench-Gap,NARGP,44,0.8999999999999999,10,199,0.8999999999999999,1107.549,19.95,0.5571819592234984,0.8555338379068466,0.14303377947737417,0.540033947655946,0.7867911730933156,3138
HOPV15,Sparse MFGP,45,0.0,15,149,-10.2,2923.135,29.9,1.655019275396756,1.9586800911729445,0.03263157894736842,1.5179443359375,2.3358908924607706,76
HOPV15,Sparse MFGP,46,0.0,15,149,-10.2,2896.692,29.9,2.012243316519733,2.202846512270016,0.06131578947368419,1.5809416770935059,2.523491785789661,76
HOPV15,Sparse MFGP,47,0.0,15,149,-10.2,2892.062,29.9,1.850318037446162,2.056164571173541,0.0544736842105263,1.4993093013763428,2.3420102803161624,76
HOPV15,Sparse MFGP,48,0.0,15,149,-10.2,2860.701,29.9,1.9896096595447672,2.212940239019314,0.07447368421052629,1.4848750829696655,2.339269653211326,76
Matbench-Gap,NARGP,46,0.5800000000000001,10,199,0.5800000000000001,1328.964,19.95,0.538464828838698,0.8280155962960588,0.17601657106437224,0.5236950874216678,0.7900078601946062,3138
Matbench-Gap,NARGP,45,1.4,10,199,1.4,1429.052,19.95,0.5783349913094915,0.8764257116059512,0.15576163161249207,0.5590030865066812,4.264564070631105,3138
HOPV15,Sparse MFGP,49,3.999999999999999,15,149,-6.2,2838.681,29.9,2.016309061390459,2.2205567834022544,0.07763157894736841,1.509466528892517,2.73234397310986,76
HOPV15,Sparse MFGP,50,3.789999999999999,15,149,-6.41,2834.322,29.9,1.7824702192969084,2.0194791844261264,0.06447368421052628,1.5381232500076294,3.143018686817165,76
HOPV15,Sparse MFGP,51,3.499999999999999,15,149,-6.7,2834.879,29.9,1.7566917446966432,2.0543849862223604,0.06052631578947365,1.541407585144043,2.4350615769349306,76
Matbench-Gap,NARGP,47,0.5800000000000001,10,199,0.5800000000000001,1189.46,19.95,0.6122423802792873,0.9423289841722725,0.148534098151689,0.5317983923516757,0.7917731872329369,3138
Matbench-Gap,NARGP,51,0.0,10,199,0.0,1304.876,19.95,0.6736553422617809,1.1040027703086963,0.06349904397705544,0.5970998239100023,0.8466133312722408,3138
